bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_Contract=one_year|L2_tenure=short_term,L2,L1_Contract=one_year,118,41,0.06779661016949153,0.12195121951219512,0.2,0.1,0.524390243902439,0.0,0.0,0.0,0.21951219512195122,0.0,41,False,,f1_regret_bnd,-0.6341463414634146,-0.6904761904761905,0.05632984901277582,L1_Contract=one_year|L2_tenure=short_term,False,1
L1_Contract=two_year|L2_tenure=long_term,L2,L1_Contract=two_year,107,236,0.0,0.046610169491525424,0.7,0.2,0.211864406779661,0.0,0.0,0.0,0.025423728813559324,0.0,236,False,,f1_regret_bnd,-0.22457627118644066,-0.43997634535777647,0.2154000741713358,L1_Contract=two_year|L2_tenure=long_term,False,1
L1_Contract=two_year|L2_tenure=mid_term,L2,L1_Contract=two_year,98,84,0.08163265306122448,0.011904761904761904,0.5,0.4,0.05952380952380952,0.0,0.0,0.0,0.0,0.0,84,False,,f1_regret_bnd,-0.05952380952380952,-0.43997634535777647,0.38045253583396693,L1_Contract=two_year|L2_tenure=mid_term,False,1
L1_Contract=two_year|L2_tenure=short_term,L2,L1_Contract=two_year,46,21,0.0,0.0,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.43997634535777647,,ROOT,True,1
L1_Contract=two_year|L2_tenure=others,L2,L1_Contract=two_year,38,14,0.0,0.0,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.43997634535777647,,ROOT,True,1
L1_Contract=month_to_month|L2_tenure=long_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=long_term,64,13,0.28125,0.15384615384615385,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.43997634535777647,,ROOT,True,1
L1_Contract=month_to_month|L2_tenure=long_term|L3_InternetService=others,L3,L1_Contract=month_to_month|L2_tenure=long_term,10,4,0.1,0.0,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.43997634535777647,,ROOT,True,1
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=dsl,L3,L1_Contract=month_to_month|L2_tenure=mid_term,148,75,0.14864864864864866,0.13333333333333333,0.4,0.2,0.52,0.26666666666666666,0.4,0.2,0.21333333333333335,0.06666666666666667,75,False,,f1_regret_bnd,-0.36000000000000004,-0.5714285714285714,0.21142857142857135,L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=dsl,False,1
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=mid_term,402,160,0.44029850746268656,0.3625,0.2,0.0,0.5875,0.5789473684210527,0.4166666666666667,0.9482758620689655,0.175,0.825,160,False,,f1_regret_bnd,-0.09605263157894736,-0.5714285714285714,0.475375939849624,L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=fiber,False,1
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=others,L3,L1_Contract=month_to_month|L2_tenure=mid_term,32,9,0.03125,0.1111111111111111,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.5714285714285714,,ROOT,True,1
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=OTHER,L3,L1_Contract=month_to_month|L2_tenure=new,218,97,0.22018348623853212,0.24742268041237114,0.2,0.0,0.6597938144329897,0.4444444444444445,0.358974358974359,0.5833333333333334,0.5979381443298969,0.4020618556701031,97,True,L1_Contract=month_to_month|L2_tenure=new,f1_regret_bnd,-0.5143184421534936,0.13108333333333338,-0.6454017754868271,L1_Contract=month_to_month|L2_tenure=new,True,1
