bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_ever_delay=has_delay|L2_max_delay_bin=mild,L2,L1_ever_delay=has_delay,989,423,0.3993933265925177,0.39243498817966904,0.2,0.1,0.5555555555555556,0.5921787709497206,0.42857142857142855,0.9578313253012049,0.08747044917257683,0.8770685579196218,423,False,,f1_regret_bnd,-0.007112009192123396,-0.022279208497017353,0.015167199304893957,L1_ever_delay=has_delay|L2_max_delay_bin=mild,False,3
L1_ever_delay=has_delay|L2_max_delay_bin=others,L2,L1_ever_delay=has_delay,102,44,0.6274509803921569,0.6363636363636364,0.3,0.0,0.2688356164383562,0.855721393034826,0.7889908256880734,0.9347826086956522,0.1643835616438356,0.7465753424657534,146,True,L1_ever_delay=has_delay,f1_regret_bnd,,-0.022279208497017353,,L1_ever_delay=has_delay,True,3
L1_ever_delay=no_delay|L2_max_delay_bin=none,L2,L1_ever_delay=no_delay,2241,952,0.11289602855867917,0.10189075630252101,0.5,0.2,0.30567226890756305,0.0,0.0,0.0,0.0,0.0,952,True,,f1_regret_bnd,-0.30567226890756305,-0.2818359781929301,-0.023836290714632946,ROOT,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,388,195,0.6417525773195877,0.5538461538461539,0.2,0.0,0.44358974358974357,0.7152317880794702,0.5567010309278351,1.0,0.005128205128205128,0.9948717948717949,195,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,0.26907794192562406,0.29178515007898903,-0.022707208153364966,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=others,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,154,75,0.6883116883116883,0.6,0.2,0.0,0.31986899563318777,0.8115942028985508,0.7216494845360825,0.9271523178807947,0.14410480349344978,0.8471615720524017,229,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,,0.29178515007898903,,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1102,467,0.3157894736842105,0.3147751605995717,0.2,0.1,0.5230192719486081,0.34862385321100914,0.5352112676056338,0.2585034013605442,0.576017130620985,0.15203426124197003,467,True,L1_ever_delay=has_delay|L2_max_delay_bin=mild,f1_regret_bnd,-0.46240398404809147,-0.007112009192123396,-0.45529197485596806,L1_ever_delay=has_delay|L2_max_delay_bin=mild,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,2251,957,0.4540204353620613,0.45768025078369906,0.2,0.1,0.5292580982236155,0.6061135371179039,0.4908062234794908,0.7922374429223744,0.25287356321839083,0.7387669801462905,957,True,L1_ever_delay=has_delay|L2_max_delay_bin=mild,f1_regret_bnd,-0.04958134271490694,-0.007112009192123396,-0.042469333522783544,L1_ever_delay=has_delay|L2_max_delay_bin=mild,True,3
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1597,699,0.3769567939887289,0.39914163090128757,0.2,0.1,0.5550786838340487,0.568758344459279,0.4531914893617021,0.7634408602150538,0.32761087267525035,0.6723891273247496,699,True,L1_ever_delay=has_delay|L2_max_delay_bin=mild,f1_regret_bnd,-0.15012577571239488,-0.007112009192123396,-0.14301376652027148,L1_ever_delay=has_delay|L2_max_delay_bin=mild,True,3
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4256,1795,0.09609962406015038,0.09693593314763231,0.5,0.3,0.284958217270195,0.02247191011235955,0.5,0.011494252873563218,0.0233983286908078,0.0022284122562674096,1795,False,,f1_regret_bnd,-0.27418547150323935,-0.30567226890756305,0.031486797404323696,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,False,3
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3320,1367,0.1578313253012048,0.14191660570592537,0.5,0.2,0.42044623262618874,0.0,0.0,0.0,0.23482077542062912,0.0,1367,True,,f1_regret_bnd,-0.5378566203365033,-0.30567226890756305,-0.23218435142894023,ROOT,True,3
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3630,1601,0.10798898071625344,0.11242973141786383,0.5,0.2,0.31964397251717674,0.0,0.0,0.0,0.08494690818238601,0.0,1601,True,,f1_regret_bnd,-0.36211742660836976,-0.30567226890756305,-0.056445157700806714,ROOT,True,3
ROOT,L1,,3359,1439,0.2214944924084549,0.21334259902710215,0.4,0.2,0.43763029881862403,0.4518272425249169,0.4610169491525424,0.44299674267100975,0.18971507991660877,0.2050034746351633,1439,False,,f1_regret_bnd,-0.08066059625201151,-0.4061458333333333,0.3254852370813218,ROOT,False,4
L1_ever_delay=has_delay,L1,ROOT,1214,527,0.44481054365733114,0.4269449715370019,0.4,0.2,0.5175521821631879,0.6083788706739526,0.5154320987654321,0.7422222222222222,0.35294117647058826,0.6148007590132827,527,True,,f1_regret_bnd,-0.08564389972452943,-0.08066059625201151,-0.004983303472517922,ROOT,True,4
L1_ever_delay=no_delay,L1,ROOT,2223,951,0.1214574898785425,0.11251314405888538,0.4,0.2,0.3291272344900105,0.0,0.0,0.0,0.12197686645636173,0.0,951,True,,f1_regret_bnd,-0.3901156677181914,-0.08066059625201151,-0.3094550714661799,ROOT,True,4
L1_ever_delay=has_delay|L2_max_delay_bin=medium,L2,L1_ever_delay=has_delay,248,250,0.6370967741935484,0.64,0.1,0.0,0.36,0.7804878048780487,0.64,1.0,0.0,1.0,250,False,,f1_regret_bnd,0.4204878048780487,-0.08564389972452943,0.5061317046025782,L1_ever_delay=has_delay|L2_max_delay_bin=medium,False,4
