bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,0.0,,0.0,0.0,1.5,1.0,0.0,1,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=morning|L4_Distance=1500-5000,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.45454545454545453,0.0,0.0,22,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=morning|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.6568627450980392,0.0,0.0,0.40540540540540543,0.0,0.0,37,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=morning|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.47077922077922074,0.0,0.0,0.7058823529411765,0.0196078431372549,0.0,51,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=night|L4_Distance=1500-5000,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=night|L4_Distance=300-800,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,5,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=night|L4_Distance=800-1500,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,8,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=EWR|L3_CRSDepTime=night|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,0.0,1,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=300-800,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,1,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0.0,0.0,0.0,0.47619047619047616,0.880952380952381,-0.0890870806374748,-0.06837606837606836,0.36,0.24,0.04,25,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.7083333333333334,0.0,0.0,0.4230769230769231,0.038461538461538464,0.0,26,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=evening|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.3888888888888889,0.3333333333333333,0.0,9,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,15,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=morning|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.8571428571428572,0.0,0.0,0.625,0.0,0.0,8,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=morning|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.7586206896551724,0.0,0.0,0.6060606060606061,0.0,0.0,33,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=morning|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.3214285714285714,0.0,0.0,0.37735849056603776,0.0,0.0,53,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=night|L4_Distance=300-800,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=night|L4_Distance=800-1500,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,5,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=IAH|L3_CRSDepTime=night|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,6,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0.5,0.2,0.28571428571428575,0.5761904761904761,0.5714285714285715,0.2253744679276044,0.19753086419753074,0.8653846153846154,0.5769230769230769,0.07692307692307693,26,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.6,0.0,0.0,1.4285714285714286,0.0,0.0,7,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.5261324041811847,0.0,0.0,0.7708333333333334,0.22916666666666666,0.0,48,0.3,0.2
