bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=<=300,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,4,43,20,0.5,0.0,0.2631578947368421,0.25,0.0,0.0,bac_regret,0.25,0.273972602739726,-0.023972602739726,True,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,4,10,6,,,,,,,bac_regret,,0.273972602739726,,True,L1_UniqueCarrier=OH|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=afternoon|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=afternoon,4,41,23,0.4598214285714285,0.5714285714285714,0.8571428571428571,0.717391304347826,0.3478260869565217,0.6086956521739131,bac_regret,-0.2575698757763975,-0.2575698757763975,0.0,False,L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=afternoon|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=morning|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=morning,4,45,47,0.5,0.0,0.3486486486486486,0.9893617021276596,0.0212765957446808,0.0,bac_regret,-0.4893617021276596,-0.4893617021276596,0.0,False,L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=morning|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=morning|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=RDU|L3_CRSDepTime=morning,4,1,0,,,,,,,bac_regret,,-0.4893617021276596,,True,ROOT,,,,,,,,,,
L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon|L4_Distance=300-800,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon,4,56,27,0.4565217391304347,0.0,0.7391304347826088,0.4259259259259259,0.1851851851851851,0.0,bac_regret,0.0305958132045088,-0.140625,0.1712208132045088,False,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon|L4_Distance=others,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon,4,6,5,,,,,,,bac_regret,,-0.140625,,True,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=afternoon,,,,,,,,,,
L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning|L4_Distance=300-800,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning,4,72,24,0.425,0.0,0.9125,0.5208333333333334,0.25,0.0,bac_regret,-0.0958333333333333,-0.1045621045621044,0.008728771228771,False,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning|L4_Distance=others,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning,4,7,9,,,,,,,bac_regret,,-0.1045621045621044,,True,L1_UniqueCarrier=OO|L2_Origin=ABQ|L3_CRSDepTime=morning,,,,,,,,,,
L1_UniqueCarrier=OO|L2_Origin=BUR|L3_CRSDepTime=afternoon|L4_Distance=300-800,L1_UniqueCarrier=OO|L2_Origin=BUR|L3_CRSDepTime=afternoon,4,50,23,0.5,0.0,0.7142857142857143,0.4347826086956521,0.0,0.0,bac_regret,0.0652173913043478,-0.0555555555555555,0.1207729468599034,False,L1_UniqueCarrier=OO|L2_Origin=BUR|L3_CRSDepTime=afternoon|L4_Distance=300-800,,,,,,,,,,
