bucket_id,level,assigned_samples,used_local_decision,fallback_to_parent,parent_id,is_weak,effective_bucket_id,fallback_from_children
L1_UniqueCarrier=NW|L2_Origin=SLC|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,19,0,19,L1_UniqueCarrier=NW|L2_Origin=SLC|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=NW|L2_Origin=SLC,0
L1_UniqueCarrier=NW|L2_Origin=SLC,2,0,37,0,L1_UniqueCarrier=NW,False,L1_UniqueCarrier=NW|L2_Origin=SLC,37
L1_UniqueCarrier=NW|L2_Origin=SLC|L3_CRSDepTime=morning|L4_Distance=800-1500,4,16,0,16,L1_UniqueCarrier=NW|L2_Origin=SLC|L3_CRSDepTime=morning,True,L1_UniqueCarrier=NW|L2_Origin=SLC,0
L1_UniqueCarrier=NW|L2_Origin=SLC|L3_CRSDepTime=others,3,2,0,2,L1_UniqueCarrier=NW|L2_Origin=SLC,True,L1_UniqueCarrier=NW|L2_Origin=SLC,0
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,33,0,33,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=NW|L2_Origin=STL,0
L1_UniqueCarrier=NW|L2_Origin=STL,2,0,44,0,L1_UniqueCarrier=NW,False,L1_UniqueCarrier=NW|L2_Origin=STL,44
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=afternoon|L4_Distance=others,4,1,0,1,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=NW|L2_Origin=STL,0
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=evening,3,9,0,9,L1_UniqueCarrier=NW|L2_Origin=STL,True,L1_UniqueCarrier=NW|L2_Origin=STL,0
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning|L4_Distance=300-800,4,65,65,0,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning,False,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning|L4_Distance=<=300,4,19,0,19,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning,3,0,19,0,L1_UniqueCarrier=NW|L2_Origin=STL,False,L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=morning,19
L1_UniqueCarrier=NW|L2_Origin=STL|L3_CRSDepTime=others,3,1,0,1,L1_UniqueCarrier=NW|L2_Origin=STL,True,L1_UniqueCarrier=NW|L2_Origin=STL,0
L1_UniqueCarrier=OO|L2_Origin=ATL,2,32,32,0,L1_UniqueCarrier=OO,False,L1_UniqueCarrier=OO|L2_Origin=ATL,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,125,125,0,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,52,0,52,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO,1,0,392,0,ROOT,False,L1_UniqueCarrier=OO,392
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,61,61,0,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening|L4_Distance=300-800,4,86,86,0,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening|L4_Distance=800-1500,4,46,46,0,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening|L4_Distance=<=300,4,62,0,62,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning|L4_Distance=300-800,4,109,0,109,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,3,0,154,0,L1_UniqueCarrier=OO|L2_Origin=DEN,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,154
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning|L4_Distance=800-1500,4,65,65,0,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning|L4_Distance=<=300,4,45,0,45,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=DEN|L3_CRSDepTime=others,3,1,0,1,L1_UniqueCarrier=OO|L2_Origin=DEN,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,17,0,17,L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,3,0,30,0,L1_UniqueCarrier=OO|L2_Origin=DFW,False,L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,30
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon|L4_Distance=others,4,13,0,13,L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=evening,3,23,0,23,L1_UniqueCarrier=OO|L2_Origin=DFW,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=morning,3,8,0,8,L1_UniqueCarrier=OO|L2_Origin=DFW,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=DFW|L3_CRSDepTime=others,3,4,0,4,L1_UniqueCarrier=OO|L2_Origin=DFW,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=DTW,2,12,0,12,L1_UniqueCarrier=OO,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,7,0,7,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,19,0,19,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon|L4_Distance=others,4,14,0,14,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=evening,3,24,24,0,L1_UniqueCarrier=OO|L2_Origin=IAH,False,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=evening,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=morning|L4_Distance=800-1500,4,9,0,9,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=morning|L4_Distance=others,4,22,0,22,L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=IAH|L3_CRSDepTime=others,3,1,0,1,L1_UniqueCarrier=OO|L2_Origin=IAH,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,17,0,17,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=<=300,4,18,0,18,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,3,0,29,0,L1_UniqueCarrier=OO|L2_Origin=LAS,False,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,29
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=others,4,11,0,11,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=LAS|L3_CRSDepTime=others,3,7,0,7,L1_UniqueCarrier=OO|L2_Origin=LAS,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,64,64,0,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,15,0,15,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=LAX,0
L1_UniqueCarrier=OO|L2_Origin=LAX,2,0,89,0,L1_UniqueCarrier=OO,False,L1_UniqueCarrier=OO|L2_Origin=LAX,89
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,152,152,0,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=300-800,4,57,0,57,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=LAX,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=800-1500,4,17,0,17,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=LAX,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=<=300,4,148,148,0,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=300-800,4,52,0,52,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,3,0,52,0,L1_UniqueCarrier=OO|L2_Origin=LAX,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,52
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=800-1500,4,18,18,0,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=<=300,4,172,172,0,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,18,0,18,L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=MSP,0
L1_UniqueCarrier=OO|L2_Origin=MSP,2,0,76,0,L1_UniqueCarrier=OO,False,L1_UniqueCarrier=OO|L2_Origin=MSP,76
L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,14,14,0,L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=evening,3,24,0,24,L1_UniqueCarrier=OO|L2_Origin=MSP,True,L1_UniqueCarrier=OO|L2_Origin=MSP,0
L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=300-800,4,15,0,15,L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=MSP,0
L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=others,4,19,0,19,L1_UniqueCarrier=OO|L2_Origin=MSP|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=MSP,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,64,64,0,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,21,21,0,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,92,0,92,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=300-800,4,35,35,0,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=800-1500,4,21,0,21,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,3,0,57,0,L1_UniqueCarrier=OO|L2_Origin=ORD,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,57
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=<=300,4,36,0,36,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=evening,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=300-800,4,68,0,68,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,3,0,134,0,L1_UniqueCarrier=OO|L2_Origin=ORD,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,134
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=800-1500,4,16,16,0,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=<=300,4,66,0,66,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=ORD|L3_CRSDepTime=others,3,3,0,3,L1_UniqueCarrier=OO|L2_Origin=ORD,True,L1_UniqueCarrier=OO,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,3,1,0,1,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,2,0,1957,0,L1_UniqueCarrier=OO,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,1957
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,612,0,612,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,156,0,156,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,672,0,672,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,4,199,0,199,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,4,287,0,287,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=others,4,30,0,30,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,4,652,652,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,4,168,168,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,4,662,662,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,3,0,2,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,2
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,3,2,221,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,219
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,4,95,0,95,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=800-1500,4,42,42,0,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=800-1500,0
L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=<=300,4,124,0,124,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=OO|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,34,0,34,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=PHX,0
L1_UniqueCarrier=OO|L2_Origin=PHX,2,0,43,0,L1_UniqueCarrier=OO,False,L1_UniqueCarrier=OO|L2_Origin=PHX,43
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=others,4,6,0,6,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=PHX,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=300-800,4,17,17,0,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening,False,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening,3,0,2,0,L1_UniqueCarrier=OO|L2_Origin=PHX,False,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=evening,2
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=300-800,4,27,0,27,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,3,0,29,0,L1_UniqueCarrier=OO|L2_Origin=PHX,False,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,29
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=others,4,2,0,2,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=OO|L2_Origin=PHX|L3_CRSDepTime=others,3,3,0,3,L1_UniqueCarrier=OO|L2_Origin=PHX,True,L1_UniqueCarrier=OO|L2_Origin=PHX,0
L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,16,0,16,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,3,0,27,0,L1_UniqueCarrier=OO|L2_Origin=SEA,False,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,27
L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=others,4,11,0,11,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=<=300,4,24,0,24,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=evening,True,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=evening,0
L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=evening,3,0,30,0,L1_UniqueCarrier=OO|L2_Origin=SEA,False,L1_UniqueCarrier=OO|L2_Origin=SEA|L3_CRSDepTime=evening,30
