dataset,metric,gain
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.010752688172043
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,-0.0105263157894736
Diabetic,POS_coverage,0.38235294117647045
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,-0.0010111223458037998
Diabetic,POS_coverage,-0.021970233876683197
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.28787878787878785
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.2701421800947868
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.5064935064935066
Diabetic,POS_coverage,0.3538461538461539
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,-0.001025641025641
Diabetic,POS_coverage,-0.0121786197564276
Diabetic,POS_coverage,0.265017667844523
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.2086956521739131
Diabetic,POS_coverage,0.08284023668639058
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0
Diabetic,POS_coverage,0.0555555555555555
Diabetic,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.40393518518518534
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.07299270072992703
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.42307692307692324
Hospital,POS_coverage,0.02352941176470602
Hospital,POS_coverage,-0.4947368421052632
Hospital,POS_coverage,0.02898550724637683
Hospital,POS_coverage,-0.125
Hospital,POS_coverage,0.012499999999999956
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.2142857142857143
Hospital,POS_coverage,-0.7945205479452055
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.37142857142857144
Hospital,POS_coverage,-0.4242424242424243
Hospital,POS_coverage,-0.37209302325581395
Hospital,POS_coverage,-0.18644067796610175
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.09090909090909083
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,0.0
Hospital,POS_coverage,-0.09090909090909083
