bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=rare,L3,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,2706,1140,0.09201773835920177,0.07719298245614035,0.4,0.3,0.11228070175438597,0.06593406593406592,1.0,0.03409090909090909,0.011403508771929825,0.002631578947368421,True,1140,3846,0.0876235049401976,0.5127678880055306,0.6924634894573107,f1_regret_bnd,-0.05204839020628496,0.1087695749440716,-0.16081796515035657,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,1011.0,0.0830860534124629,0.0,0.0009891196834817012,0.12660731948565776,2,0.0876235049401976
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=long_term,L3,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,2407,1054,0.3302866638969672,0.33396584440227706,0.5,0.4,0.29886148007590135,0.5821917808219178,0.7327586206896551,0.48295454545454547,0.2409867172675522,0.22011385199240988,True,1054,3461,0.33140710777232013,0.5862066174566175,0.8026964355089354,f1_regret_bnd,0.16283694211224037,0.22282636750004303,-0.059989425387802664,True,L1_neighbourhood_group=manhattan,L1_neighbourhood_group=manhattan,850.0,0.34,0.0,0.24823529411764705,0.3323529411764706,2,0.33140710777232013
L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=rare,L3,L1_neighbourhood_group=manhattan|L2_room_type=private_room,2315,926,0.027645788336933045,0.016198704103671708,0.5,0.4,0.01997840172786177,0.31578947368421056,0.75,0.2,0.0021598272138228943,0.004319654427645789,False,926,3241,0.02437519284171552,0.5989023051591658,0.8845956824002927,f1_regret_bnd,0.29473115834943736,0.284,0.010731158349437386,False,L1_neighbourhood_group=manhattan|L2_room_type=private_room|L3_availability_365=rare,,779.0,0.026957637997432605,0.0,0.0025673940949935813,0.0410783055198973,2,0.02437519284171552
L1_neighbourhood_group=queens|L2_room_type=private_room,L2,L1_neighbourhood_group=queens,373,161,0.00804289544235925,0.0,0.4,0.3,,,,,,,True,0,2684,0.00782414307004471,,,f1_regret_bnd,,0.29372937293729373,,True,L1_neighbourhood_group=queens,L1_neighbourhood_group=queens,,,,,,2,0.00782414307004471
L1_neighbourhood_group=manhattan|L2_room_type=entire_home|L3_availability_365=mid_term,L3,L1_neighbourhood_group=manhattan|L2_room_type=entire_home,1428,644,0.29901960784313725,0.33540372670807456,0.5,0.4,0.3454968944099379,0.4624624624624624,0.6581196581196581,0.35648148148148145,0.14751552795031056,0.18167701863354038,True,644,2072,0.31032818532818535,0.5777734510211145,0.7716932762201453,f1_regret_bnd,0.043207804077369225,0.22282636750004303,-0.1796185634226738,True,L1_neighbourhood_group=manhattan,L1_neighbourhood_group=manhattan,540.0,0.29259259259259257,0.0,0.1574074074074074,0.3175925925925926,2,0.31032818532818535
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=mid_term,L3,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,1366,611,0.013177159590043924,0.014729950900163666,0.5,0.3,0.0220949263502455,0.0,0.0,0.0,0.0,0.0,True,611,1977,0.013657056145675266,0.5,0.7630121816168328,f1_regret_bnd,-0.0220949263502455,-0.018711018711018712,-0.003383907639226788,True,ROOT,,475.0,0.014736842105263158,0.0,0.0,0.022105263157894735,2,0.013657056145675266
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=long_term,L3,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,1386,579,0.1608946608946609,0.18998272884283246,0.4,0.3,0.24006908462867013,0.28368794326241137,0.6451612903225806,0.18181818181818182,0.23488773747841105,0.0535405872193437,True,579,1965,0.16946564885496182,0.4874975770498159,0.7964528009304128,f1_regret_bnd,-0.07382501010546429,0.1087695749440716,-0.1825945850495359,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,505.0,0.15445544554455445,0.0,0.11089108910891089,0.1782178217821782,2,0.16946564885496182
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=long_term,L3,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,1408,548,0.009943181818181818,0.0072992700729927005,0.4,0.3,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,False,548,1956,0.009202453987730062,0.5,0.6305147058823529,f1_regret_bnd,-0.010948905109489052,-0.018711018711018712,0.0077621136015296605,False,L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=long_term,,534.0,0.013108614232209739,0.0,0.0,0.019662921348314606,2,0.009202453987730062
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=mid_term,L3,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,1250,522,0.1264,0.12452107279693486,0.4,0.3,0.16283524904214558,0.2337662337662338,0.75,0.13846153846153847,0.04980842911877394,0.022988505747126436,True,522,1772,0.12584650112866816,0.5484430230600909,0.7910452785726309,f1_regret_bnd,0.04602677016470123,0.1087695749440716,-0.06274280477937037,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,460.0,0.13260869565217392,0.0,0.02608695652173913,0.1956521739130435,2,0.12584650112866816
L1_neighbourhood_group=queens|L2_room_type=entire_home,L2,L1_neighbourhood_group=queens,238,97,0.07983193277310924,0.10309278350515463,0.4,0.3,0.1134020618556701,0.33333333333333337,1.0,0.2,0.041237113402061855,0.020618556701030927,True,97,1690,0.07988165680473373,0.5885057471264368,0.8160919540229885,f1_regret_bnd,0.19931271477663234,0.29372937293729373,-0.09441665816066139,True,L1_neighbourhood_group=queens,L1_neighbourhood_group=queens,,,,,,2,0.07988165680473373
