bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_Location=Penrith|L2_RainToday=OTHER,0.75,0.75,0.75,0.775,0.9,0.55,0.55,0.4444444444444444,0.0,0.4444444444444444,9,0.4,0.2
L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,0.3333333333333333,0.5,0.4,0.6590909090909092,0.5,0.27247463045653303,0.26415094339622636,0.4423076923076923,0.11538461538461539,0.23076923076923078,26,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high,0.0,0.0,0.0,0.4583333333333333,0.638888888888889,-0.12076147288491199,-0.10824742268041243,0.47674418604651164,0.3023255813953488,0.06976744186046512,43,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.0,0.0,0.0,0.4722222222222222,0.7222222222222222,-0.05555555555555555,-0.05555555555555558,0.23684210526315788,0.05263157894736842,0.05263157894736842,19,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.375,0.375,0.375,0.6160714285714286,0.8,0.23214285714285715,0.2321428571428571,0.3953488372093023,0.20930232558139536,0.18604651162790697,43,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.3333333333333333,0.3684210526315789,0.35,0.5592105263157895,0.6625939849624061,0.11470786693528087,0.114441416893733,0.5533333333333333,0.24,0.28,75,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.36363636363636365,0.4,0.380952380952381,0.5888888888888889,0.6992063492063493,0.17226081112904418,0.17191097467382965,0.5120481927710844,0.24096385542168675,0.26506024096385544,83,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.8,0.4444444444444444,0.5714285714285714,0.7126068376068375,0.8461538461538461,0.5497321470092807,0.5209424083769634,0.2459016393442623,0.13114754098360656,0.08196721311475409,61,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown,0.0,0.0,0.0,1.0,,0.0,,0.16666666666666666,0.3333333333333333,0.0,3,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,0.75,0.7142857142857143,0.7317073170731706,0.7321428571428572,0.8809523809523809,0.4642857142857143,0.4637336504161712,0.36585365853658536,0.34146341463414637,0.4878048780487805,41,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.4880952380952381,0.9642857142857143,-0.023809523809523808,-0.023809523809523947,0.05232558139534884,0.03488372093023256,0.023255813953488372,86,0.4,0.2
L1_Location=Moree|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,0.16666666666666666,0.1,0.125,0.53,0.768,0.07624928516630233,0.07352941176470584,0.21851851851851853,0.037037037037037035,0.044444444444444446,135,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.0,0.0,0.0,0.5,0.5355575065847236,0.0,0.0,0.5416666666666666,0.4642857142857143,0.0,84,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,1.0,0.03333333333333333,0.06451612903225806,0.5166666666666667,0.706425702811245,0.1684519764682753,0.05518617021276595,0.375,0.32142857142857145,0.00510204081632653,196,0.4,0.2
L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.6923076923076923,0.75,0.7199999999999999,0.8060344827586207,0.8103448275862069,0.5984657344547035,0.5974754558204769,0.4146341463414634,0.43902439024390244,0.3170731707317073,41,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid,0.9230769230769231,1.0,0.9600000000000001,0.5,0.75,0.0,0.0,0.07692307692307693,0.0,1.0,13,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.4722222222222222,0.7222222222222222,-0.05555555555555555,-0.05555555555555558,0.10526315789473684,0.05263157894736842,0.9473684210526315,19,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.75,0.08333333333333333,0.08333333333333326,0.5454545454545454,0.5454545454545454,0.2727272727272727,11,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown,1.0,0.7142857142857143,0.8333333333333333,0.8571428571428572,0.8952380952380953,0.7938841860374448,0.7731958762886598,0.3409090909090909,0.13636363636363635,0.22727272727272727,22,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,1.0,0.7142857142857143,0.8333333333333333,0.8571428571428572,0.8952380952380953,0.7938841860374448,0.7731958762886598,0.3409090909090909,0.13636363636363635,0.22727272727272727,22,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,34,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown,0.0,0.0,0.0,0.5,0.9464285714285714,0.0,0.0,0.05263157894736842,0.0,0.0,57,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.6336477987421384,0.8254716981132075,0.27787349912554393,0.27755102040816326,0.2754237288135593,0.19491525423728814,0.09322033898305085,118,0.4,0.2
L1_Location=Richmond|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.6309523809523809,0.8492063492063493,0.2753443958769674,0.27385892116182575,0.34,0.24,0.76,25,0.4,0.2
L1_Location=Richmond|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.8125,0.896551724137931,0.8524590163934426,0.6149425287356322,0.8007662835249042,0.2680281337094487,0.2597402597402597,0.27631578947368424,0.15789473684210525,0.8421052631578947,38,0.4,0.2
L1_Location=Richmond|L2_RainToday=rain_today_yes,0.8048780487804879,0.7674418604651163,0.7857142857142858,0.8212209302325582,0.9109738372093024,0.6478793678440619,0.64738191138777,0.26635514018691586,0.24299065420560748,0.38317757009345793,107,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid,0.7894736842105263,1.0,0.8823529411764706,0.8461538461538461,0.923076923076923,0.7392960871352163,0.706806282722513,0.26785714285714285,0.25,0.6785714285714286,28,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,0.8,1.0,0.888888888888889,0.8055555555555556,0.8670634920634921,0.699205898780101,0.6567164179104478,0.2391304347826087,0.17391304347826086,0.7608695652173914,46,0.4,0.2
L1_Location=Moree|L2_RainToday=OTHER|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Moree|L2_RainToday=OTHER|L3_Humidity3pm=hum_low,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,4,0.4,0.2
L1_Location=Moree|L2_RainToday=OTHER,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.6666666666666666,0.2721655269759087,0.13793103448275867,1.15,0.3,0.1,10,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.6,0.0,0.0,5,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low,1.0,0.3333333333333333,0.5,0.6666666666666666,0.8666666666666666,0.4879500364742666,0.3846153846153846,0.59375,0.3125,0.125,16,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.7939958592132506,0.8778467908902692,0.5898263304304183,0.5892116182572614,0.375,0.20454545454545456,0.5454545454545454,44,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.25,0.75,8,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.8854166666666667,0.9661458333333334,0.7917269111451889,0.7872340425531915,0.1875,0.2,0.65,40,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.42857142857142855,0.3157894736842105,0.36363636363636365,0.5709382151029748,0.6864988558352403,0.1569700739803706,0.15375077495350287,0.6153846153846154,0.4,0.2153846153846154,65,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.42857142857142855,0.3157894736842105,0.36363636363636365,0.5709382151029748,0.6864988558352403,0.1569700739803706,0.15375077495350287,0.6153846153846154,0.4,0.2153846153846154,65,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_yes,0.75,0.6923076923076923,0.7199999999999999,0.7509157509157509,0.8415750915750916,0.5064911329207034,0.5052243392747389,0.4260869565217391,0.28695652173913044,0.41739130434782606,115,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7293729372937294,0.5662463427121809,0.48557692307692313,0.11214953271028037,0.09345794392523364,0.018691588785046728,107,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high,0.92,1.0,0.9583333333333334,0.5,0.717391304347826,0.0,0.0,0.08,0.0,1.0,25,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.925,1.0,0.961038961038961,0.5,0.6666666666666667,0.0,0.0,0.075,0.0,1.0,40,0.4,0.2
L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.6371681415929203,0.0,0.0,0.02631578947368421,0.0,0.0,114,0.4,0.2
L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7330827067669172,0.8421052631578947,0.49076687981751027,0.4881889763779528,0.36538461538461536,0.2692307692307692,0.23076923076923078,26,0.4,0.2
L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.75,0.5625,0.6428571428571429,0.7455357142857143,0.8214285714285714,0.5418259042893817,0.532258064516129,0.39655172413793105,0.22413793103448276,0.20689655172413793,58,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown,0.0,0.0,0.0,0.4666666666666667,0.5666666666666667,-0.09128709291752768,-0.08510638297872353,0.4117647058823529,0.29411764705882354,0.058823529411764705,17,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low,0.0,0.0,0.0,0.4666666666666667,0.5666666666666667,-0.09128709291752768,-0.08510638297872353,0.4117647058823529,0.29411764705882354,0.058823529411764705,17,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_yes,0.6607142857142857,0.7254901960784313,0.6915887850467289,0.7270308123249299,0.8050420168067227,0.44967445292642166,0.4480995162404976,0.4256198347107438,0.256198347107438,0.4628099173553719,121,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high,0.0,0.0,0.0,0.8571428571428571,,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,7,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.9166666666666666,0.0,0.0,0.20967741935483872,0.16129032258064516,0.0,31,0.4,0.2
L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.7931034482758621,0.8214285714285714,0.8070175438596492,0.8169642857142857,0.8482142857142858,0.632869964670302,0.6325167037861915,0.4083333333333333,0.45,0.48333333333333334,60,0.4,0.2
L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.8055555555555556,0.6590909090909091,0.7250000000000001,0.7622377622377623,0.8216783216783217,0.539791896359413,0.5319148936170213,0.4427083333333333,0.4791666666666667,0.375,96,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high,0.8571428571428571,1.0,0.923076923076923,0.5,0.9583333333333333,0.0,0.0,0.14285714285714285,0.0,1.0,14,0.4,0.2
L1_Location=AliceSprings|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.8333333333333334,1.0,0.9090909090909091,0.5,0.9111111111111112,0.0,0.0,0.16666666666666666,0.0,1.0,18,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.784313725490196,0.38118124993124375,0.25373134328358204,0.35,0.2,0.025,40,0.4,0.2
L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown,0.5686274509803921,0.58,0.5742574257425743,0.665,0.73,0.3286211898367729,0.328581126951799,0.5615942028985508,0.18115942028985507,0.3695652173913043,138,0.4,0.2
L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,0.5686274509803921,0.58,0.5742574257425743,0.665,0.73,0.3286211898367729,0.328581126951799,0.5615942028985508,0.18115942028985507,0.3695652173913043,138,0.4,0.2
L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.0,0.0,0.0,0.4931506849315068,0.7334993773349938,-0.04260846280367505,-0.022312373225152227,0.30357142857142855,0.15476190476190477,0.011904761904761904,84,0.4,0.2
L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,0.8,0.25,0.38095238095238093,0.6210629921259843,0.8341535433070866,0.4155073452880949,0.3461132606401688,0.2202797202797203,0.13286713286713286,0.03496503496503497,143,0.4,0.2
L1_Location=SydneyAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.734375,0.0,0.0,0.475,0.25,0.0,20,0.4,0.2
L1_Location=SydneyAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.6686274509803922,0.7627450980392156,0.3725248238003741,0.35245901639344257,0.5443037974683544,0.3291139240506329,0.27848101265822783,79,0.4,0.2
L1_Location=SydneyAirport|L2_RainToday=rain_today_yes,0.788235294117647,0.7790697674418605,0.7836257309941521,0.7662472124880535,0.8442179037910162,0.5319862386745824,0.5319436709364309,0.36163522012578614,0.18867924528301888,0.5345911949685535,159,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,0.4,0.2222222222222222,0.2857142857142857,0.5865209471766848,0.9016393442622951,0.22490326100567107,0.2134831460674158,0.22142857142857142,0.18571428571428572,0.07142857142857142,70,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,0.5,0.21428571428571427,0.3,0.591991341991342,0.8809523809523809,0.2703280124074965,0.2437858508604206,0.22566371681415928,0.12389380530973451,0.05309734513274336,113,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.5555555555555556,0.29411764705882354,0.3846153846153846,0.541795665634675,0.5232198142414861,0.09637388493048533,0.08571428571428574,0.7222222222222222,0.6111111111111112,0.25,36,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.5454545454545454,0.3157894736842105,0.39999999999999997,0.5797697368421053,0.6743421052631579,0.18753986816970425,0.17446043165467628,0.5882352941176471,0.5294117647058824,0.21568627450980393,51,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_yes,0.7681159420289855,0.6794871794871795,0.7210884353741496,0.7147435897435898,0.7880608974358975,0.4275643798913315,0.42413452027695353,0.426056338028169,0.38028169014084506,0.4859154929577465,142,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid,0.0,0.0,0.0,0.25,0.5,-0.5,-0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low,0.0,0.0,0.0,0.3,0.6,-0.31622776601683794,-0.2857142857142856,0.5,0.16666666666666666,0.3333333333333333,6,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown,0.6923076923076923,0.45,0.5454545454545455,0.6951492537313433,0.8253731343283582,0.4606401125702323,0.4449170565716717,0.3275862068965517,0.3218390804597701,0.14942528735632185,87,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,0.6923076923076923,0.45,0.5454545454545455,0.6951492537313433,0.8253731343283582,0.4606401125702323,0.4449170565716717,0.3275862068965517,0.3218390804597701,0.14942528735632185,87,0.4,0.2
L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.0,0.0,0.0,0.4666666666666667,0.6666666666666667,-0.09128709291752768,-0.08510638297872353,0.47058823529411764,0.11764705882352941,0.058823529411764705,17,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.5833333333333333,0.0,0.0,0.34782608695652173,0.13043478260869565,0.0,23,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown,0.5,0.26666666666666666,0.3478260869565218,0.6133333333333333,0.8806666666666667,0.30005191658773833,0.28274428274428276,0.20869565217391303,0.12173913043478261,0.06956521739130435,115,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,0.4444444444444444,0.25,0.32,0.605,0.8965,0.27247463045653303,0.2594995366079703,0.18439716312056736,0.10638297872340426,0.06382978723404255,141,0.4,0.2
L1_Location=SalmonGums|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.5833333333333334,0.3888888888888889,0.4666666666666666,0.625,0.7808641975308642,0.2834733547569204,0.2727272727272727,0.49074074074074076,0.3148148148148148,0.2222222222222222,54,0.4,0.2
L1_Location=SalmonGums|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.5833333333333334,0.3888888888888889,0.4666666666666666,0.625,0.7808641975308642,0.2834733547569204,0.2727272727272727,0.49074074074074076,0.3148148148148148,0.2222222222222222,54,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.875,,0.0,0.0,0.125,0.0,0.125,8,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low,0.0,0.0,0.0,0.9,,0.0,0.0,0.1,0.0,0.1,10,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.5,0.6666666666666666,0.5714285714285715,0.8133333333333332,0.9733333333333333,0.548219132908616,0.5417867435158501,0.0660377358490566,0.03773584905660377,0.07547169811320754,53,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown,0.8823529411764706,0.9375,0.9090909090909091,0.6354166666666666,0.7291666666666667,0.3217979514674192,0.3132530120481928,0.18421052631578946,0.10526315789473684,0.8947368421052632,38,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.8823529411764706,0.9375,0.9090909090909091,0.6354166666666666,0.7291666666666667,0.3217979514674192,0.3132530120481928,0.18421052631578946,0.10526315789473684,0.8947368421052632,38,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.25,0.5,0.3333333333333333,0.5357142857142857,0.4285714285714286,0.05976143046671968,0.052631578947368474,0.6666666666666666,0.0,0.4444444444444444,9,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.3333333333333333,0.5,0.4,0.55,0.55,0.09128709291752768,0.08695652173913038,0.7142857142857143,0.0,0.42857142857142855,14,0.4,0.2
L1_Location=Woomera|L2_RainToday=rain_today_yes,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.7371428571428571,0.8228571428571428,0.41281272698065485,0.39336492890995256,0.390625,0.03125,0.34375,32,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.5,0.3333333333333333,0.4,0.625,0.75,0.294174202707276,0.2857142857142857,0.4666666666666667,0.3333333333333333,0.13333333333333333,15,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.9666666666666667,0.0,0.0,0.14705882352941177,0.17647058823529413,0.0,17,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.5742753623188406,0.6159420289855072,0.14108102374845288,0.13509060955518937,0.5571428571428572,0.4,0.5142857142857142,35,0.4,0.2
L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.5742753623188406,0.6159420289855072,0.14108102374845288,0.13509060955518937,0.5571428571428572,0.4,0.5142857142857142,35,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.25,0.5,0.3333333333333333,0.5625,0.625,0.10206207261596577,0.09090909090909094,0.55,0.4,0.4,10,0.4,0.2
L1_Location=Newcastle|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low,0.0,0.0,0.0,0.5,0.8648648648648649,0.0,0.0,0.07894736842105263,0.0,0.0,38,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.5,0.5454545454545454,0.5217391304347826,0.650278293135436,0.7152133580705009,0.2938198143260076,0.2932126696832579,0.5140845070422535,0.3380281690140845,0.3380281690140845,71,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.5,0.5454545454545454,0.5217391304347826,0.650278293135436,0.7152133580705009,0.2938198143260076,0.2932126696832579,0.5140845070422535,0.3380281690140845,0.3380281690140845,71,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high,1.0,0.5,0.6666666666666666,0.75,0.875,0.6324555320336759,0.5714285714285714,0.25,0.3333333333333333,0.16666666666666666,6,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid,0.9090909090909091,1.0,0.9523809523809523,0.5,1.0,0.0,0.0,0.09090909090909091,0.0,1.0,11,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,0.9230769230769231,1.0,0.9600000000000001,0.5,0.9583333333333333,0.0,0.0,0.07692307692307693,0.0,1.0,26,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes,0.7959183673469388,0.8863636363636364,0.8387096774193548,0.8431818181818183,0.9313636363636364,0.6855850046480211,0.6817155756207675,0.24468085106382978,0.11702127659574468,0.5212765957446809,94,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8833333333333333,0.8944444444444445,0.7753298418327284,0.7731092436974789,0.24074074074074073,0.14814814814814814,0.4074074074074074,27,0.4,0.2
L1_Location=PearceRAAF|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.6818181818181818,0.75,0.7142857142857143,0.7896341463414633,0.8731707317073172,0.5662954073391512,0.5648038049940547,0.319672131147541,0.16393442622950818,0.36065573770491804,61,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.5555555555555556,0.5,0.5263157894736842,0.6944444444444444,0.8722222222222222,0.404347412707806,0.4034582132564841,0.31521739130434784,0.34782608695652173,0.1956521739130435,46,0.4,0.2
L1_Location=Dartmoor|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,0.5555555555555556,0.5,0.5263157894736842,0.6944444444444444,0.8722222222222222,0.404347412707806,0.4034582132564841,0.31521739130434784,0.34782608695652173,0.1956521739130435,46,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low,0.75,1.0,0.8571428571428571,0.9935897435897436,0.9914529914529915,0.8604560508152729,0.850828729281768,0.024691358024691357,0.024691358024691357,0.04938271604938271,81,0.4,0.2
L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown,0.0,0.0,0.0,0.875,,0.0,0.0,0.125,0.0,0.125,8,0.4,0.2
