bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_age=50-60|L2_job=retired|L3_contact=cellular,L3,L1_age=50-60|L2_job=retired,414,172,0.11835748792270531,0.13953488372093023,0.3,0.2,0.13226744186046513,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.06395348837209303,0.16279069767441862,172,True,L1_age=50-60,bac_regret,0.636876702283679,0.6894425528199755,-0.05256585053629648,L1_age=50-60,True,2
L1_age=50-60|L2_job=retired|L3_contact=telephone,L3,L1_age=50-60|L2_job=retired,60,34,0.13333333333333333,0.058823529411764705,0.4,0.3,0.04411764705882353,0.6666666666666666,0.5,1.0,0.0,0.11764705882352941,34,False,,bac_regret,0.9246323529411765,0.6894425528199755,0.23518980012120105,L1_age=50-60|L2_job=retired|L3_contact=telephone,False,2
L1_age=50-60|L2_job=self_emp|L3_contact=OTHER,L3,L1_age=50-60|L2_job=self_emp,98,50,0.030612244897959183,0.02,0.3,0.2,0.0,1.0,1.0,1.0,0.0,0.02,50,False,,bac_regret,1.0,0.9548162859980139,0.045183714001986064,L1_age=50-60|L2_job=self_emp|L3_contact=OTHER,False,2
L1_age=50-60|L2_job=self_emp|L3_contact=cellular,L3,L1_age=50-60|L2_job=self_emp,192,83,0.08333333333333333,0.024096385542168676,0.5,0.3,0.024096385542168676,0.6666666666666666,0.5,1.0,0.024096385542168676,0.04819277108433735,83,False,,bac_regret,0.95121225643314,0.9548162859980139,-0.003604029564873934,L1_age=50-60|L2_job=self_emp|L3_contact=cellular,False,2
L1_age=50-60|L2_job=self_emp|L3_contact=telephone,L3,L1_age=50-60|L2_job=self_emp,28,18,0.07142857142857142,0.1111111111111111,0.3,0.2,,,,,,,0,True,L1_age=50-60|L2_job=self_emp,bac_regret,,0.9548162859980139,,L1_age=50-60|L2_job=self_emp,True,2
L1_age=50-60|L2_job=unknown|L3_contact=OTHER,L3,L1_age=50-60|L2_job=unknown,25,10,0.04,0.0,0.3,0.2,,,,,,,0,True,L1_age=50-60,bac_regret,,0.535366931918656,,L1_age=50-60,True,2
L1_age=50-60|L2_job=unknown|L3_contact=others,L3,L1_age=50-60|L2_job=unknown,24,19,0.16666666666666666,0.15789473684210525,0.3,0.2,,,,,,,0,True,L1_age=50-60,bac_regret,,0.535366931918656,,L1_age=50-60,True,2
L1_age=50-60|L2_job=white_collar|L3_contact=OTHER,L3,L1_age=50-60|L2_job=white_collar,520,185,0.046153846153846156,0.02702702702702703,0.5,0.4,0.01756756756756757,0.7499999999999999,1.0,0.6,0.010810810810810811,0.016216216216216217,185,False,,bac_regret,0.7796546546546547,0.5546260624961781,0.2250285921584766,L1_age=50-60|L2_job=white_collar|L3_contact=OTHER,False,2
L1_age=50-60|L2_job=white_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=white_collar,1246,525,0.15008025682182985,0.16952380952380952,0.3,0.2,0.15,0.6391752577319587,0.5904761904761905,0.6966292134831461,0.05714285714285714,0.2,525,False,,bac_regret,0.6283604783012061,0.5546260624961781,0.07373441580502804,L1_age=50-60|L2_job=white_collar|L3_contact=cellular,False,2
L1_age=50-60|L2_job=white_collar|L3_contact=telephone,L3,L1_age=50-60|L2_job=white_collar,189,85,0.09523809523809523,0.12941176470588237,0.3,0.2,0.12352941176470589,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.058823529411764705,0.1411764705882353,85,False,,bac_regret,0.6405983523630583,0.5546260624961781,0.08597228986688021,L1_age=50-60|L2_job=white_collar|L3_contact=telephone,False,2
L1_age=<=30|L2_job=blue_collar|L3_contact=OTHER,L3,L1_age=<=30|L2_job=blue_collar,514,209,0.04669260700389105,0.05263157894736842,0.3,0.2,0.05861244019138756,0.4705882352941177,0.6666666666666666,0.36363636363636365,0.03349282296650718,0.028708133971291867,209,True,L1_age=<=30|L2_job=blue_collar,bac_regret,0.6105794790005316,0.7714511613062338,-0.16087168230570226,L1_age=<=30|L2_job=blue_collar,True,2
L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=blue_collar,732,346,0.16530054644808742,0.1531791907514451,0.3,0.2,0.125,0.6875,0.7674418604651163,0.6226415094339622,0.12427745664739884,0.12427745664739884,346,True,L1_age=<=30|L2_job=blue_collar,bac_regret,0.6163548844098139,0.7714511613062338,-0.15509627689641992,L1_age=<=30|L2_job=blue_collar,True,2
L1_age=<=30|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=<=30|L2_job=blue_collar,54,20,0.037037037037037035,0.15,0.3,0.2,0.0875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05,0.15,20,True,L1_age=<=30|L2_job=blue_collar,bac_regret,0.716421568627451,0.7714511613062338,-0.055029592678782824,L1_age=<=30|L2_job=blue_collar,True,2
L1_age=<=30|L2_job=no_income|L3_contact=OTHER,L3,L1_age=<=30|L2_job=no_income,80,33,0.0125,0.06060606060606061,0.4,0.2,0.09848484848484848,0.0,0.0,0.0,0.06060606060606061,0.0,33,False,,bac_regret,0.385386119257087,0.34643135454064733,0.03895476471643966,L1_age=<=30|L2_job=no_income|L3_contact=OTHER,False,2
L1_age=<=30|L2_job=no_income|L3_contact=cellular,L3,L1_age=<=30|L2_job=no_income,419,179,0.3436754176610978,0.3407821229050279,0.3,0.2,0.308659217877095,0.6293706293706294,0.5487804878048781,0.7377049180327869,0.1787709497206704,0.4581005586592179,179,True,,bac_regret,0.3101932411392985,0.34643135454064733,-0.036238113401348804,ROOT,True,2
