bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_age=50-60|L2_job=unknown|L3_contact=unknown,L3,L1_age=50-60|L2_job=unknown,28,12,0.0,0.0,1.0,1.0,,,,,,,False,40,40,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=unknown,False,all,,3.0,0.3333333333333333,0.0,0.0,0.6666666666666666,4,0.0
L1_age=40-50|L2_job=unknown|L3_contact=cellular,L3,L1_age=40-50|L2_job=unknown,23,16,0.2608695652173913,0.1875,0.4,0.3,0.1282051282051282,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.07692307692307693,0.23076923076923078,False,39,39,0.23076923076923078,0.8222222222222222,0.9481481481481482,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=cellular,False,all,,9.0,0.0,0.0,0.1111111111111111,0.08333333333333333,4,0.23076923076923078
L1_age=40-50|L2_job=retired|L3_contact=cellular,L3,L1_age=40-50|L2_job=retired,27,9,0.037037037037037035,0.0,0.5,0.2,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,False,36,36,0.027777777777777776,0.4714285714285714,0.9714285714285714,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired|L3_contact=cellular,False,all,,10.0,0.1,0.0,0.0,0.125,4,0.027777777777777776
L1_age=>60|L2_job=self_emp,L2,L1_age=>60,20,12,0.6,0.75,0.2,0.1,0.1484375,0.8750000000000001,0.7777777777777778,1.0,0.03125,0.84375,False,32,32,0.65625,0.6818181818181819,0.9047619047619047,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp,False,all,,,,,,,4,0.65625
L1_age=30-40|L2_job=retired,L2,L1_age=30-40,25,7,0.04,0.0,0.6,0.5,0.0,1.0,1.0,1.0,0.0,0.03125,False,32,32,0.03125,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired,False,all,,,,,,,4,0.03125
L1_age=40-50|L2_job=unknown|L3_contact=unknown,L3,L1_age=40-50|L2_job=unknown,21,10,0.047619047619047616,0.0,0.6,0.5,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,False,31,31,0.03225806451612903,0.5,0.9666666666666667,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=unknown,False,all,,12.0,0.0,0.0,0.0,0.020833333333333332,4,0.03225806451612903
L1_age=30-40|L2_job=no_income|L3_contact=telephone,L3,L1_age=30-40|L2_job=no_income,18,13,0.1111111111111111,0.07692307692307693,0.4,0.3,0.04838709677419355,0.7499999999999999,0.6,1.0,0.0,0.16129032258064516,False,31,31,0.0967741935483871,0.9642857142857143,0.9404761904761905,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=no_income|L3_contact=telephone,False,all,,9.0,0.3333333333333333,0.0,0.2222222222222222,0.25,4,0.0967741935483871
L1_age=30-40|L2_job=self_emp|L3_contact=telephone,L3,L1_age=30-40|L2_job=self_emp,24,6,0.20833333333333334,0.3333333333333333,0.3,0.1,0.058333333333333334,0.9333333333333333,0.875,1.0,0.13333333333333333,0.26666666666666666,False,30,30,0.23333333333333334,0.8913043478260869,0.9875776397515528,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=self_emp|L3_contact=telephone,False,all,,10.0,0.0,0.0,0.1,0.075,4,0.23333333333333334
L1_age=50-60|L2_job=unknown|L3_contact=cellular,L3,L1_age=50-60|L2_job=unknown,18,9,0.3333333333333333,0.2222222222222222,0.5,0.2,0.16666666666666666,0.75,0.75,0.75,0.2222222222222222,0.2962962962962963,False,27,27,0.2962962962962963,0.7171052631578947,0.9013157894736842,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=cellular,False,all,,9.0,0.1111111111111111,0.0,0.1111111111111111,0.19444444444444445,4,0.2962962962962963
L1_age=40-50|L2_job=no_income|L3_contact=telephone,L3,L1_age=40-50|L2_job=no_income,21,5,0.19047619047619047,0.0,0.5,0.3,0.0673076923076923,0.8,0.6666666666666666,1.0,0.038461538461538464,0.23076923076923078,False,26,26,0.15384615384615385,0.9318181818181819,0.9659090909090909,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=no_income|L3_contact=telephone,False,all,,6.0,0.0,0.0,0.0,0.0,4,0.15384615384615385
L1_age=30-40|L2_job=unknown|L3_contact=cellular,L3,L1_age=30-40|L2_job=unknown,15,9,0.2,0.3333333333333333,0.2,0.1,0.10416666666666667,0.8,0.6666666666666666,1.0,0.041666666666666664,0.375,False,24,24,0.25,0.8888888888888888,0.9722222222222222,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=cellular,False,all,,5.0,0.0,0.0,0.2,0.15,4,0.25
L1_age=>60|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=>60|L2_job=blue_collar,21,2,0.23809523809523808,0.5,0.4,0.3,0.13043478260869565,0.8,1.0,0.6666666666666666,0.043478260869565216,0.17391304347826086,False,23,23,0.2608695652173913,0.8333333333333333,0.9019607843137255,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar|L3_contact=telephone,False,all,,6.0,0.3333333333333333,0.0,0.5,0.16666666666666666,4,0.2608695652173913
L1_age=50-60|L2_job=no_income|L3_contact=telephone,L3,L1_age=50-60|L2_job=no_income,19,3,0.0,0.3333333333333333,0.4,0.3,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,False,22,22,0.045454545454545456,0.5,0.8571428571428572,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=no_income|L3_contact=telephone,False,all,,6.0,0.16666666666666666,0.0,0.16666666666666666,0.4583333333333333,4,0.045454545454545456
L1_age=>60|L2_job=white_collar|L3_contact=telephone,L3,L1_age=>60|L2_job=white_collar,15,5,0.3333333333333333,0.2,0.6,0.4,0.2125,0.8,1.0,0.6666666666666666,0.05,0.2,False,20,20,0.3,0.7976190476190477,0.8571428571428572,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=white_collar|L3_contact=telephone,False,all,,9.0,0.4444444444444444,0.0,0.3333333333333333,0.5277777777777778,4,0.3
L1_age=>60|L2_job=self_emp|L3_contact=cellular,L3,L1_age=>60|L2_job=self_emp,13,6,0.5384615384615384,1.0,0.2,0.1,0.13157894736842105,0.896551724137931,0.8125,1.0,0.05263157894736842,0.8421052631578947,False,19,19,0.6842105263157895,0.6666666666666666,0.9230769230769231,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp|L3_contact=cellular,False,all,,2.0,0.5,0.0,0.5,0.0,4,0.6842105263157895
L1_age=>60|L2_job=unknown,L2,L1_age=>60,11,7,0.2727272727272727,0.0,0.4,0.3,0.2361111111111111,0.5454545454545454,0.375,1.0,0.1111111111111111,0.4444444444444444,False,18,18,0.16666666666666666,0.7666666666666666,0.8,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown,False,all,,,,,,,4,0.16666666666666666
L1_age=30-40|L2_job=retired|L3_contact=unknown,L3,L1_age=30-40|L2_job=retired,15,3,0.06666666666666667,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.05555555555555555,False,18,18,0.05555555555555555,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=unknown,False,all,,1.0,0.0,0.0,0.0,0.0,4,0.05555555555555555
L1_age=30-40|L2_job=unknown|L3_contact=unknown,L3,L1_age=30-40|L2_job=unknown,12,5,0.0,0.0,1.0,1.0,,,,,,,False,17,17,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=unknown,False,all,,2.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=<=30|L2_job=unknown,L2,L1_age=<=30,9,7,0.3333333333333333,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.1875,False,16,16,0.1875,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown,False,all,,,,,,,4,0.1875
L1_age=50-60|L2_job=unknown|L3_contact=telephone,L3,L1_age=50-60|L2_job=unknown,8,6,0.125,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.07142857142857142,False,14,14,0.07142857142857142,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown|L3_contact=telephone,False,all,,,,,,,4,0.07142857142857142
L1_age=>60|L2_job=unknown|L3_contact=telephone,L3,L1_age=>60|L2_job=unknown,8,5,0.375,0.0,0.4,0.3,0.25,0.6,0.42857142857142855,1.0,0.07692307692307693,0.5384615384615384,False,13,13,0.23076923076923078,0.75,0.7333333333333333,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown|L3_contact=telephone,False,all,,1.0,0.0,0.0,1.0,0.75,4,0.23076923076923078
L1_age=>60|L2_job=self_emp|L3_contact=telephone,L3,L1_age=>60|L2_job=self_emp,7,6,0.7142857142857143,0.5,0.5,0.1,0.17307692307692307,0.875,0.875,0.875,0.23076923076923078,0.6153846153846154,False,13,13,0.6153846153846154,0.6375,0.925,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=self_emp|L3_contact=telephone,False,all,,2.0,1.0,0.0,0.5,0.5,4,0.6153846153846154
L1_age=30-40|L2_job=retired|L3_contact=cellular,L3,L1_age=30-40|L2_job=retired,9,4,0.0,0.0,1.0,1.0,,,,,,,False,13,13,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=cellular,False,all,,3.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=40-50|L2_job=unknown|L3_contact=telephone,L3,L1_age=40-50|L2_job=unknown,7,4,0.0,0.0,1.0,1.0,,,,,,,False,11,11,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown|L3_contact=telephone,False,all,,1.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=>60|L2_job=retired|L3_contact=unknown,L3,L1_age=>60|L2_job=retired,10,0,0.0,,1.0,1.0,,,,,,,False,10,10,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=retired|L3_contact=unknown,False,all,,1.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=<=30|L2_job=unknown|L3_contact=cellular,L3,L1_age=<=30|L2_job=unknown,5,4,0.4,0.0,0.5,0.4,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,False,9,9,0.2222222222222222,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=cellular,False,all,,2.0,0.5,0.0,0.0,1.0,4,0.2222222222222222
L1_age=>60|L2_job=no_income,L2,L1_age=>60,6,3,0.3333333333333333,0.3333333333333333,0.6,0.5,0.2222222222222222,0.8,1.0,0.6666666666666666,0.0,0.2222222222222222,False,9,9,0.3333333333333333,0.8333333333333333,0.7777777777777778,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income,False,all,,,,,,,4,0.3333333333333333
L1_age=<=30|L2_job=self_emp|L3_contact=telephone,L3,L1_age=<=30|L2_job=self_emp,5,3,0.0,0.6666666666666666,0.3,0.1,0.15625,0.8,0.6666666666666666,1.0,0.25,0.375,False,8,8,0.25,0.75,0.9166666666666667,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=self_emp|L3_contact=telephone,False,all,,,,,,,4,0.25
L1_age=40-50|L2_job=retired|L3_contact=telephone,L3,L1_age=40-50|L2_job=retired,4,3,0.25,0.0,0.2,0.1,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,False,7,7,0.14285714285714285,0.5,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired|L3_contact=telephone,False,all,,2.0,0.5,0.0,0.5,0.0,4,0.14285714285714285
L1_age=>60|L2_job=no_income|L3_contact=cellular,L3,L1_age=>60|L2_job=no_income,5,0,0.4,,0.2,0.1,0.2,0.8,0.6666666666666666,1.0,0.2,0.6,False,5,5,0.4,0.6666666666666666,0.8333333333333334,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income|L3_contact=cellular,False,all,,1.0,0.0,0.0,1.0,0.75,4,0.4
L1_age=<=30|L2_job=unknown|L3_contact=unknown,L3,L1_age=<=30|L2_job=unknown,3,2,0.0,0.0,1.0,1.0,,,,,,,False,5,5,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=unknown,False,all,,,,,,,4,0.0
L1_age=>60|L2_job=unknown|L3_contact=cellular,L3,L1_age=>60|L2_job=unknown,2,2,0.0,0.0,1.0,1.0,,,,,,,False,4,4,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown|L3_contact=cellular,False,all,,3.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=<=30|L2_job=retired,L2,L1_age=<=30,4,0,0.0,,1.0,1.0,,,,,,,False,4,4,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired,False,all,,,,,,,4,0.0
L1_age=>60|L2_job=no_income|L3_contact=telephone,L3,L1_age=>60|L2_job=no_income,1,3,0.0,0.3333333333333333,0.6,0.5,0.0,1.0,1.0,1.0,0.0,0.25,False,4,4,0.25,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=no_income|L3_contact=telephone,False,all,,,,,,,4,0.25
L1_age=>60|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=>60|L2_job=blue_collar,0,3,,0.0,1.0,1.0,,,,,,,False,3,3,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=blue_collar|L3_contact=unknown,False,all,,1.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=<=30|L2_job=retired|L3_contact=cellular,L3,L1_age=<=30|L2_job=retired,3,0,0.0,,1.0,1.0,,,,,,,False,3,3,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired|L3_contact=cellular,False,all,,,,,,,4,0.0
L1_age=<=30|L2_job=unknown|L3_contact=telephone,L3,L1_age=<=30|L2_job=unknown,1,1,1.0,0.0,0.2,0.1,0.0,1.0,1.0,1.0,0.0,0.5,False,2,2,0.5,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=unknown|L3_contact=telephone,False,all,,1.0,0.0,0.0,1.0,0.75,4,0.5
L1_age=30-40|L2_job=unknown|L3_contact=telephone,L3,L1_age=30-40|L2_job=unknown,1,1,0.0,0.0,1.0,1.0,,,,,,,False,2,2,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=unknown|L3_contact=telephone,False,all,,1.0,0.0,0.0,0.0,0.0,4,0.0
L1_age=30-40|L2_job=retired|L3_contact=telephone,L3,L1_age=30-40|L2_job=retired,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=retired|L3_contact=telephone,False,all,,,,,,,4,0.0
L1_age=<=30|L2_job=retired|L3_contact=unknown,L3,L1_age=<=30|L2_job=retired,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=retired|L3_contact=unknown,False,all,,,,,,,4,0.0
L1_age=>60|L2_job=unknown|L3_contact=unknown,L3,L1_age=>60|L2_job=unknown,1,0,0.0,,1.0,1.0,,,,,,,False,1,1,0.0,,,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=unknown|L3_contact=unknown,False,all,,,,,,,4,0.0
ROOT,L1,,7593,3254,0.12208613196365073,0.11954517516902274,0.3,0.1,0.10287338660110633,0.6613272311212814,0.5958762886597938,0.7429305912596401,0.09711124769514444,0.14904732636754764,False,3254,36169,0.11697862810694241,0.7948509849840958,0.9463196005329815,global_default,f1_regret_bnd,,,,False,ROOT,False,val,,,,,,,5,0.11697862810694241
L1_age=30-40,L1,ROOT,2970,1320,0.09966329966329966,0.1053030303030303,0.4,0.2,0.10075757575757575,0.6131386861313869,0.6222222222222222,0.60431654676259,0.05227272727272727,0.10227272727272728,False,1320,14145,0.10272180982679392,0.762361490993488,0.9298180422639026,global_default,f1_regret_bnd,,,,False,L1_age=30-40,False,val,,,,,,,5,0.10272180982679392
L1_age=40-50,L1,ROOT,1895,848,0.09868073878627968,0.09787735849056604,0.2,0.1,0.08814858490566038,0.6439024390243903,0.5409836065573771,0.7951807228915663,0.041273584905660375,0.14386792452830188,False,848,9039,0.09381568757605929,0.8433419954327113,0.9518072289156626,global_default,f1_regret_bnd,,,,False,L1_age=40-50,False,val,,,,,,,5,0.09381568757605929
L1_age=30-40|L2_job=white_collar,L2,L1_age=30-40,1620,710,0.11296296296296296,0.09859154929577464,0.4,0.2,0.09366197183098592,0.6442953020134229,0.6075949367088608,0.6857142857142857,0.05211267605633803,0.11126760563380282,False,710,7778,0.11622525070712265,0.7959821428571429,0.9397098214285714,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar,False,val,,,,,,,5,0.11622525070712265
L1_age=50-60,L1,ROOT,1374,582,0.11717612809315867,0.1013745704467354,0.4,0.1,0.09450171821305842,0.6296296296296295,0.6938775510204082,0.576271186440678,0.12027491408934708,0.08419243986254296,False,582,6488,0.10157213316892726,0.7250380788799948,0.9547914573678582,global_default,f1_regret_bnd,,,,False,L1_age=50-60,False,val,,,,,,,5,0.10157213316892726
L1_age=30-40|L2_job=white_collar|L3_contact=cellular,L3,L1_age=30-40|L2_job=white_collar,4009,1751,0.143926166126216,0.13135351227869788,0.4,0.2,0.13006853226727585,0.6073752711496747,0.6060606060606061,0.6086956521739131,0.06453455168475157,0.13192461450599657,False,1751,5760,0.14010416666666667,0.7501071949232485,0.9151759426006917,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar|L3_contact=cellular,False,val,,1477.0,0.14556533513879485,0.0,0.13337846987136087,0.1338862559241706,5,0.14010416666666667
L1_age=<=30,L1,ROOT,1183,497,0.15976331360946747,0.1851106639839034,0.2,0.1,0.17806841046277666,0.6330275229357799,0.5476190476190477,0.75,0.07847082494969819,0.2535211267605634,False,497,5571,0.1590378747083109,0.7663580246913579,0.8824476650563606,global_default,f1_regret_bnd,,,,False,L1_age=<=30,False,val,,,,,,,5,0.1590378747083109
L1_age=30-40|L2_job=blue_collar,L2,L1_age=30-40,1007,438,0.07547169811320754,0.091324200913242,0.3,0.1,0.06278538812785388,0.7297297297297296,0.7941176470588235,0.675,0.0684931506849315,0.0776255707762557,False,438,4826,0.07438872772482387,0.8023241206030152,0.9728643216080403,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar,False,val,,,,,,,5,0.07438872772482387
L1_age=40-50|L2_job=white_collar,L2,L1_age=40-50,942,397,0.11146496815286625,0.11335012594458438,0.3,0.1,0.1070528967254408,0.6415094339622641,0.5573770491803278,0.7555555555555555,0.07808564231738035,0.15365239294710328,False,397,4475,0.1124022346368715,0.8039141414141414,0.9376262626262626,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar,False,val,,,,,,,5,0.1124022346368715
L1_age=40-50|L2_job=blue_collar,L2,L1_age=40-50,709,303,0.06770098730606489,0.066006600660066,0.2,0.1,0.06930693069306931,0.5714285714285713,0.5454545454545454,0.6,0.066006600660066,0.07260726072607261,False,303,3379,0.06954720331459012,0.7575971731448763,0.9471731448763252,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar,False,val,,,,,,,5,0.06954720331459012
L1_age=40-50|L2_job=white_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=white_collar,2106,898,0.14387464387464388,0.1358574610244989,0.3,0.1,0.12110244988864143,0.6428571428571429,0.569620253164557,0.7377049180327869,0.10022271714922049,0.1759465478841871,False,898,3004,0.1414780292942743,0.7818679229339192,0.9339509041744127,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar|L3_contact=cellular,False,val,,743.0,0.10363391655450875,0.0,0.14670255720053835,0.12113055181695828,5,0.1414780292942743
L1_age=50-60|L2_job=white_collar,L2,L1_age=50-60,579,245,0.11917098445595854,0.11428571428571428,0.5,0.1,0.10510204081632653,0.6521739130434783,0.8333333333333334,0.5357142857142857,0.1836734693877551,0.07346938775510205,False,245,2757,0.12042074718897353,0.6826036866359446,0.9488150098749177,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar,False,val,,,,,,,5,0.12042074718897353
L1_age=30-40|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=30-40|L2_job=blue_collar,1858,836,0.09795479009687837,0.10526315789473684,0.4,0.3,0.09120813397129186,0.6707317073170731,0.7236842105263158,0.625,0.02751196172248804,0.09090909090909091,False,836,2694,0.10022271714922049,0.7891042780748663,0.9412676227515799,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar|L3_contact=cellular,False,val,,686.0,0.09766763848396501,0.0,0.09329446064139942,0.10422740524781342,5,0.10022271714922049
L1_age=<=30|L2_job=white_collar,L2,L1_age=<=30,572,244,0.15384615384615385,0.18032786885245902,0.3,0.1,0.18135245901639344,0.625,0.5147058823529411,0.7954545454545454,0.14754098360655737,0.2786885245901639,False,244,2658,0.1617757712565839,0.7402272727272727,0.8863636363636364,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=white_collar,False,val,,,,,,,5,0.1617757712565839
L1_age=50-60|L2_job=blue_collar,L2,L1_age=50-60,417,173,0.0671462829736211,0.08670520231213873,0.2,0.1,0.08092485549132948,0.6666666666666666,0.5714285714285714,0.8,0.028901734104046242,0.12138728323699421,False,173,1978,0.06875631951466127,0.8556962025316456,0.9616033755274263,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar,False,val,,,,,,,5,0.06875631951466127
L1_age=<=30|L2_job=white_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=white_collar,1416,541,0.19703389830508475,0.19593345656192238,0.2,0.1,0.2158040665434381,0.5951557093425606,0.46994535519125685,0.8113207547169812,0.11275415896487985,0.33826247689463956,False,541,1957,0.19672968829841594,0.7343960095423987,0.8594448058989373,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=white_collar|L3_contact=cellular,False,val,,477.0,0.21174004192872117,0.0,0.3270440251572327,0.18134171907756813,5,0.19672968829841594
L1_age=30-40|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=30-40|L2_job=blue_collar,1358,572,0.03313696612665685,0.05419580419580419,0.4,0.1,0.06687062937062938,0.44000000000000006,0.5789473684210527,0.3548387096774194,0.06818181818181818,0.033216783216783216,False,572,1930,0.039378238341968914,0.6469202790531274,0.9587979249895653,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar|L3_contact=unknown,False,val,,469.0,0.0255863539445629,0.0,0.0255863539445629,0.04051172707889126,5,0.039378238341968914
L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=blue_collar,1320,538,0.0893939393939394,0.10780669144981413,0.2,0.1,0.1008364312267658,0.6417910447761195,0.5657894736842105,0.7413793103448276,0.07992565055762081,0.1412639405204461,False,538,1858,0.09472551130247578,0.8008979885057472,0.9378591954022988,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,False,val,,461.0,0.08459869848156182,0.0,0.13665943600867678,0.10357917570498916,5,0.09472551130247578
L1_age=<=30|L2_job=blue_collar,L2,L1_age=<=30,379,182,0.08970976253298153,0.08241758241758242,0.7,0.3,0.07692307692307693,0.5833333333333334,0.7777777777777778,0.4666666666666667,0.06043956043956044,0.04945054945054945,False,182,1827,0.1056376573617953,0.7093812375249501,0.9548902195608783,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar,False,val,,,,,,,5,0.1056376573617953
L1_age=50-60|L2_job=white_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=white_collar,1246,536,0.15569823434991975,0.14738805970149255,0.4,0.3,0.1142723880597015,0.6832298136645963,0.6707317073170732,0.6962025316455697,0.041044776119402986,0.15298507462686567,False,536,1782,0.1531986531986532,0.8054316815777083,0.9417776916045758,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar|L3_contact=cellular,False,val,,425.0,0.17176470588235293,0.0,0.14588235294117646,0.16588235294117648,5,0.1531986531986532
L1_age=30-40|L2_job=white_collar|L3_contact=unknown,L3,L1_age=30-40|L2_job=white_collar,1243,538,0.04585679806918745,0.031598513011152414,0.5,0.2,0.04600371747211896,0.4444444444444445,0.6,0.35294117647058826,0.04460966542750929,0.01858736059479554,False,538,1781,0.041549691184727684,0.6543976515750254,0.9548379812577623,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar|L3_contact=unknown,False,val,,426.0,0.04225352112676056,0.0,0.01643192488262911,0.06866197183098592,5,0.041549691184727684
L1_age=40-50|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=40-50|L2_job=blue_collar,878,401,0.03644646924829157,0.029925187032418952,0.3,0.1,0.028678304239401497,0.6666666666666666,0.7777777777777778,0.5833333333333334,0.03740648379052369,0.022443890274314215,False,401,1279,0.03440187646598905,0.7736718080548415,0.9612253641816624,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar|L3_contact=unknown,False,val,,309.0,0.03559870550161812,0.0,0.04854368932038835,0.0372168284789644,5,0.03440187646598905
L1_age=40-50|L2_job=white_collar|L3_contact=unknown,L3,L1_age=40-50|L2_job=white_collar,852,358,0.03403755868544601,0.0446927374301676,0.2,0.1,0.03910614525139665,0.65,0.5416666666666666,0.8125,0.025139664804469275,0.0670391061452514,False,358,1210,0.0371900826446281,0.8799342105263157,0.9804459064327486,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar|L3_contact=unknown,False,val,,299.0,0.03678929765886288,0.0,0.056856187290969896,0.06354515050167224,5,0.0371900826446281
L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=blue_collar,726,333,0.10606060606060606,0.07507507507507508,0.4,0.1,0.08333333333333333,0.5652173913043478,0.6190476190476191,0.52,0.10810810810810811,0.06306306306306306,False,333,1059,0.09631728045325778,0.7031818181818181,0.9538961038961039,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,False,val,,257.0,0.08560311284046693,0.0,0.07782101167315175,0.11478599221789883,5,0.09631728045325778
L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=blue_collar,725,321,0.13241379310344828,0.1557632398753894,0.2,0.1,0.15809968847352024,0.6333333333333332,0.5428571428571428,0.76,0.08099688473520249,0.21806853582554517,False,321,1046,0.13957934990439771,0.7785239852398524,0.8854612546125462,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,False,val,,290.0,0.2,0.0,0.24482758620689654,0.15948275862068967,5,0.13957934990439771
